SITE,PROV,BLOCK,TREE,S_MAT,S_MCMT,S_MAP,S_MSP,S_Latitude,S_Longitude,S_Elevation,P_MAT,P_MCMT,P_MAP,P_MSP,P_Elevation,P_Latitude,P_Longitude,Height,live
SOUTH,55,1,1,4.2,-7.6,685,242,49.29546,-117.202,1250,3.7,-9.7,469,215,1036,50.47471247,-115.8585079,1019.539093,1
SOUTH,55,2,6,4.2,-7.6,685,242,49.29546,-117.202,1250,3.7,-9.7,469,215,1036,50.47471247,-115.8585079,1045.332115,1
SOUTH,55,1,7,4.2,-7.6,685,242,49.29546,-117.202,1250,3.7,-9.7,469,215,1036,50.47471247,-115.8585079,963.5599272,1
SOUTH,55,1,3,4.2,-7.6,685,242,49.29546,-117.202,1250,3.7,-9.7,469,215,1036,50.47471247,-115.8585079,951.7122667,1
SOUTH,55,2,7,4.2,-7.6,685,242,49.29546,-117.202,1250,3.7,-9.7,469,215,1036,50.47471247,-115.8585079,1255.664469,1
SOUTH,56,1,3,4.2,-7.6,685,242,49.29546,-117.202,1250,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,986.5819306,1
SOUTH,56,1,6,4.2,-7.6,685,242,49.29546,-117.202,1250,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,1025.180678,1
SOUTH,56,2,5,4.2,-7.6,685,242,49.29546,-117.202,1250,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,895.65589,1
SOUTH,56,2,7,4.2,-7.6,685,242,49.29546,-117.202,1250,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,941.6531464,1
SOUTH,56,2,6,4.2,-7.6,685,242,49.29546,-117.202,1250,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,836.434869,1
SOUTH,56,1,5,4.2,-7.6,685,242,49.29546,-117.202,1250,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,684.6662365,1
SOUTH,56,1,9,4.2,-7.6,685,242,49.29546,-117.202,1250,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,998.5294363,1
SOUTH,56,2,2,4.2,-7.6,685,242,49.29546,-117.202,1250,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,974.1363349,1
SOUTH,56,2,3,4.2,-7.6,685,242,49.29546,-117.202,1250,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,1042.411887,1
SOUTH,56,2,4,4.2,-7.6,685,242,49.29546,-117.202,1250,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,869.679394,1
SOUTH,56,2,8,4.2,-7.6,685,242,49.29546,-117.202,1250,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,719.0460057,1
SOUTH,56,2,9,4.2,-7.6,685,242,49.29546,-117.202,1250,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,941.7787751,1
SOUTH,56,1,1,4.2,-7.6,685,242,49.29546,-117.202,1250,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,956.2729677,1
SOUTH,56,1,4,4.2,-7.6,685,242,49.29546,-117.202,1250,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,889.5983947,1
SOUTH,56,1,7,4.2,-7.6,685,242,49.29546,-117.202,1250,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,1107.439636,1
SOUTH,56,1,8,4.2,-7.6,685,242,49.29546,-117.202,1250,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,922.2457997,1
SOUTH,56,2,1,4.2,-7.6,685,242,49.29546,-117.202,1250,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,815.5758017,1
SOUTH,56,1,2,4.2,-7.6,685,242,49.29546,-117.202,1250,2.6,-9.4,750,290,1379,49.53403735,-114.3560345,929.8390228,1
SOUTH,59,2,3,4.2,-7.6,685,242,49.29546,-117.202,1250,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,864.2025583,1
SOUTH,59,2,2,4.2,-7.6,685,242,49.29546,-117.202,1250,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,969.9276007,1
SOUTH,59,2,5,4.2,-7.6,685,242,49.29546,-117.202,1250,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,963.6791392,1
SOUTH,59,2,7,4.2,-7.6,685,242,49.29546,-117.202,1250,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,1045.522686,1
SOUTH,59,1,8,4.2,-7.6,685,242,49.29546,-117.202,1250,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,892.5751257,1
SOUTH,59,2,4,4.2,-7.6,685,242,49.29546,-117.202,1250,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,1091.778449,1
SOUTH,59,1,4,4.2,-7.6,685,242,49.29546,-117.202,1250,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,881.6287964,1
SOUTH,59,1,2,4.2,-7.6,685,242,49.29546,-117.202,1250,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,1201.766528,1
SOUTH,59,1,5,4.2,-7.6,685,242,49.29546,-117.202,1250,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,1282.686128,1
SOUTH,59,2,6,4.2,-7.6,685,242,49.29546,-117.202,1250,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,1085.638017,1
SOUTH,59,1,1,4.2,-7.6,685,242,49.29546,-117.202,1250,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,1171.793127,1
SOUTH,59,1,3,4.2,-7.6,685,242,49.29546,-117.202,1250,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,1185.753129,1
SOUTH,59,1,6,4.2,-7.6,685,242,49.29546,-117.202,1250,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,1038.023693,1
SOUTH,59,2,1,4.2,-7.6,685,242,49.29546,-117.202,1250,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,975.3997785,1
SOUTH,59,1,7,4.2,-7.6,685,242,49.29546,-117.202,1250,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,1107.942351,1
SOUTH,59,1,9,4.2,-7.6,685,242,49.29546,-117.202,1250,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,917.8594236,1
SOUTH,59,2,8,4.2,-7.6,685,242,49.29546,-117.202,1250,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,1181.923467,1
SOUTH,59,2,9,4.2,-7.6,685,242,49.29546,-117.202,1250,1.8,-11.1,637,434,1204,53.27385379,-117.1293034,778.0523724,1
SOUTH,61,2,8,4.2,-7.6,685,242,49.29546,-117.202,1250,3.8,-3.6,4441,1615,259,57.1624921,-135.2470773,489.1664431,1
SOUTH,61,2,2,4.2,-7.6,685,242,49.29546,-117.202,1250,3.8,-3.6,4441,1615,259,57.1624921,-135.2470773,602.6666048,1
SOUTH,61,1,4,4.2,-7.6,685,242,49.29546,-117.202,1250,3.8,-3.6,4441,1615,259,57.1624921,-135.2470773,547.9754746,1
SOUTH,61,2,1,4.2,-7.6,685,242,49.29546,-117.202,1250,3.8,-3.6,4441,1615,259,57.1624921,-135.2470773,651.8394909,1
SOUTH,61,2,7,4.2,-7.6,685,242,49.29546,-117.202,1250,3.8,-3.6,4441,1615,259,57.1624921,-135.2470773,755.2941029,1
SOUTH,61,2,9,4.2,-7.6,685,242,49.29546,-117.202,1250,3.8,-3.6,4441,1615,259,57.1624921,-135.2470773,447.8217978,1
SOUTH,61,1,9,4.2,-7.6,685,242,49.29546,-117.202,1250,3.8,-3.6,4441,1615,259,57.1624921,-135.2470773,585.549891,1
SOUTH,61,1,1,4.2,-7.6,685,242,49.29546,-117.202,1250,3.8,-3.6,4441,1615,259,57.1624921,-135.2470773,790.877504,1
SOUTH,61,1,2,4.2,-7.6,685,242,49.29546,-117.202,1250,3.8,-3.6,4441,1615,259,57.1624921,-135.2470773,660.0794132,1
SOUTH,61,2,6,4.2,-7.6,685,242,49.29546,-117.202,1250,3.8,-3.6,4441,1615,259,57.1624921,-135.2470773,789.478632,1
SOUTH,61,1,8,4.2,-7.6,685,242,49.29546,-117.202,1250,3.8,-3.6,4441,1615,259,57.1624921,-135.2470773,544.4751677,1
SOUTH,61,2,5,4.2,-7.6,685,242,49.29546,-117.202,1250,3.8,-3.6,4441,1615,259,57.1624921,-135.2470773,589.0676167,1
SOUTH,61,2,4,4.2,-7.6,685,242,49.29546,-117.202,1250,3.8,-3.6,4441,1615,259,57.1624921,-135.2470773,552.023894,1
SOUTH,61,1,3,4.2,-7.6,685,242,49.29546,-117.202,1250,3.8,-3.6,4441,1615,259,57.1624921,-135.2470773,638.2031748,1
SOUTH,61,2,3,4.2,-7.6,685,242,49.29546,-117.202,1250,3.8,-3.6,4441,1615,259,57.1624921,-135.2470773,640.5656582,1
SOUTH,61,1,5,4.2,-7.6,685,242,49.29546,-117.202,1250,3.8,-3.6,4441,1615,259,57.1624921,-135.2470773,742.2832257,1
SOUTH,61,1,7,4.2,-7.6,685,242,49.29546,-117.202,1250,3.8,-3.6,4441,1615,259,57.1624921,-135.2470773,449.0934494,1
SOUTH,61,1,6,4.2,-7.6,685,242,49.29546,-117.202,1250,3.8,-3.6,4441,1615,259,57.1624921,-135.2470773,659.7414515,1
SOUTH,63,2,8,4.2,-7.6,685,242,49.29546,-117.202,1250,3.4,-9.1,594,256,1280,50.07537912,-115.0271312,1139.084159,1
SOUTH,63,2,7,4.2,-7.6,685,242,49.29546,-117.202,1250,3.4,-9.1,594,256,1280,50.07537912,-115.0271312,922.3155287,1
SOUTH,63,1,1,4.2,-7.6,685,242,49.29546,-117.202,1250,3.4,-9.1,594,256,1280,50.07537912,-115.0271312,992.6840042,1
SOUTH,63,1,6,4.2,-7.6,685,242,49.29546,-117.202,1250,3.4,-9.1,594,256,1280,50.07537912,-115.0271312,943.8564952,1
SOUTH,63,1,3,4.2,-7.6,685,242,49.29546,-117.202,1250,3.4,-9.1,594,256,1280,50.07537912,-115.0271312,1094.214871,1
SOUTH,63,2,3,4.2,-7.6,685,242,49.29546,-117.202,1250,3.4,-9.1,594,256,1280,50.07537912,-115.0271312,1167.201,1
SOUTH,63,1,9,4.2,-7.6,685,242,49.29546,-117.202,1250,3.4,-9.1,594,256,1280,50.07537912,-115.0271312,1286.369503,1
SOUTH,63,2,9,4.2,-7.6,685,242,49.29546,-117.202,1250,3.4,-9.1,594,256,1280,50.07537912,-115.0271312,1090.077609,1
SOUTH,63,2,4,4.2,-7.6,685,242,49.29546,-117.202,1250,3.4,-9.1,594,256,1280,50.07537912,-115.0271312,1145.381458,1
SOUTH,63,1,2,4.2,-7.6,685,242,49.29546,-117.202,1250,3.4,-9.1,594,256,1280,50.07537912,-115.0271312,1048.644764,1
SOUTH,63,2,5,4.2,-7.6,685,242,49.29546,-117.202,1250,3.4,-9.1,594,256,1280,50.07537912,-115.0271312,1138.182698,1
SOUTH,63,1,8,4.2,-7.6,685,242,49.29546,-117.202,1250,3.4,-9.1,594,256,1280,50.07537912,-115.0271312,888.0206562,1
SOUTH,63,2,6,4.2,-7.6,685,242,49.29546,-117.202,1250,3.4,-9.1,594,256,1280,50.07537912,-115.0271312,925.1600499,1
SOUTH,63,1,4,4.2,-7.6,685,242,49.29546,-117.202,1250,3.4,-9.1,594,256,1280,50.07537912,-115.0271312,939.518994,1
SOUTH,63,2,1,4.2,-7.6,685,242,49.29546,-117.202,1250,3.4,-9.1,594,256,1280,50.07537912,-115.0271312,919.8543093,1
SOUTH,63,1,7,4.2,-7.6,685,242,49.29546,-117.202,1250,3.4,-9.1,594,256,1280,50.07537912,-115.0271312,1158.214158,1
SOUTH,63,2,2,4.2,-7.6,685,242,49.29546,-117.202,1250,3.4,-9.1,594,256,1280,50.07537912,-115.0271312,1036.373455,1
SOUTH,63,1,5,4.2,-7.6,685,242,49.29546,-117.202,1250,3.4,-9.1,594,256,1280,50.07537912,-115.0271312,996.3449272,1
SOUTH,64,1,8,4.2,-7.6,685,242,49.29546,-117.202,1250,11.1,7.7,1821,233,15,42.83666989,-122.563862,0,0
SOUTH,64,1,2,4.2,-7.6,685,242,49.29546,-117.202,1250,11.1,7.7,1821,233,15,42.83666989,-122.563862,0,0
SOUTH,64,2,6,4.2,-7.6,685,242,49.29546,-117.202,1250,11.1,7.7,1821,233,15,42.83666989,-122.563862,0,0
SOUTH,64,1,5,4.2,-7.6,685,242,49.29546,-117.202,1250,11.1,7.7,1821,233,15,42.83666989,-122.563862,0,0
SOUTH,64,1,6,4.2,-7.6,685,242,49.29546,-117.202,1250,11.1,7.7,1821,233,15,42.83666989,-122.563862,0,0
SOUTH,64,1,1,4.2,-7.6,685,242,49.29546,-117.202,1250,11.1,7.7,1821,233,15,42.83666989,-122.563862,0,0
SOUTH,64,2,8,4.2,-7.6,685,242,49.29546,-117.202,1250,11.1,7.7,1821,233,15,42.83666989,-122.563862,0,0
SOUTH,64,2,2,4.2,-7.6,685,242,49.29546,-117.202,1250,11.1,7.7,1821,233,15,42.83666989,-122.563862,0,0
SOUTH,64,2,1,4.2,-7.6,685,242,49.29546,-117.202,1250,11.1,7.7,1821,233,15,42.83666989,-122.563862,0,0
SOUTH,64,2,4,4.2,-7.6,685,242,49.29546,-117.202,1250,11.1,7.7,1821,233,15,42.83666989,-122.563862,0,0
SOUTH,64,1,3,4.2,-7.6,685,242,49.29546,-117.202,1250,11.1,7.7,1821,233,15,42.83666989,-122.563862,0,0
SOUTH,64,2,9,4.2,-7.6,685,242,49.29546,-117.202,1250,11.1,7.7,1821,233,15,42.83666989,-122.563862,0,0
SOUTH,64,1,7,4.2,-7.6,685,242,49.29546,-117.202,1250,11.1,7.7,1821,233,15,42.83666989,-122.563862,0,0
SOUTH,64,2,3,4.2,-7.6,685,242,49.29546,-117.202,1250,11.1,7.7,1821,233,15,42.83666989,-122.563862,0,0
SOUTH,64,2,5,4.2,-7.6,685,242,49.29546,-117.202,1250,11.1,7.7,1821,233,15,42.83666989,-122.563862,0,0
SOUTH,64,1,9,4.2,-7.6,685,242,49.29546,-117.202,1250,11.1,7.7,1821,233,15,42.83666989,-122.563862,0,0
SOUTH,64,2,7,4.2,-7.6,685,242,49.29546,-117.202,1250,11.1,7.7,1821,233,15,42.83666989,-122.563862,0,0
SOUTH,64,1,4,4.2,-7.6,685,242,49.29546,-117.202,1250,11.1,7.7,1821,233,15,42.83666989,-122.563862,0,0
SOUTH,66,1,9,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-6,675,249,777,50.76681898,-119.2928152,1154.385153,1
SOUTH,66,2,5,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-6,675,249,777,50.76681898,-119.2928152,1004.07401,1
SOUTH,66,1,7,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-6,675,249,777,50.76681898,-119.2928152,1043.100515,1
SOUTH,66,2,9,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-6,675,249,777,50.76681898,-119.2928152,1336.348073,1
SOUTH,66,1,4,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-6,675,249,777,50.76681898,-119.2928152,1372.650619,1
SOUTH,66,2,1,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-6,675,249,777,50.76681898,-119.2928152,1187.911022,1
SOUTH,66,1,3,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-6,675,249,777,50.76681898,-119.2928152,1294.95372,1
SOUTH,66,2,4,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-6,675,249,777,50.76681898,-119.2928152,1436.621211,1
SOUTH,66,2,6,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-6,675,249,777,50.76681898,-119.2928152,1405.964242,1
SOUTH,66,1,5,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-6,675,249,777,50.76681898,-119.2928152,1242.32152,1
SOUTH,66,2,2,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-6,675,249,777,50.76681898,-119.2928152,1259.031758,1
SOUTH,66,1,1,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-6,675,249,777,50.76681898,-119.2928152,1434.066966,1
SOUTH,66,2,3,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-6,675,249,777,50.76681898,-119.2928152,1303.573305,1
SOUTH,66,1,6,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-6,675,249,777,50.76681898,-119.2928152,1301.123055,1
SOUTH,66,1,8,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-6,675,249,777,50.76681898,-119.2928152,947.7796521,1
SOUTH,66,2,7,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-6,675,249,777,50.76681898,-119.2928152,1163.181827,1
SOUTH,66,2,8,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-6,675,249,777,50.76681898,-119.2928152,1220.038588,1
SOUTH,66,1,2,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-6,675,249,777,50.76681898,-119.2928152,1392.864456,1
SOUTH,67,2,9,4.2,-7.6,685,242,49.29546,-117.202,1250,3.5,-8.6,522,245,991,51.9751106,-121.2568009,1210.954797,1
SOUTH,67,2,7,4.2,-7.6,685,242,49.29546,-117.202,1250,3.5,-8.6,522,245,991,51.9751106,-121.2568009,992.336283,1
SOUTH,67,1,3,4.2,-7.6,685,242,49.29546,-117.202,1250,3.5,-8.6,522,245,991,51.9751106,-121.2568009,839.6391645,1
SOUTH,67,1,1,4.2,-7.6,685,242,49.29546,-117.202,1250,3.5,-8.6,522,245,991,51.9751106,-121.2568009,918.804208,1
SOUTH,67,2,5,4.2,-7.6,685,242,49.29546,-117.202,1250,3.5,-8.6,522,245,991,51.9751106,-121.2568009,1164.285117,1
SOUTH,67,2,1,4.2,-7.6,685,242,49.29546,-117.202,1250,3.5,-8.6,522,245,991,51.9751106,-121.2568009,955.0841238,1
SOUTH,67,1,7,4.2,-7.6,685,242,49.29546,-117.202,1250,3.5,-8.6,522,245,991,51.9751106,-121.2568009,1028.033336,1
SOUTH,67,1,2,4.2,-7.6,685,242,49.29546,-117.202,1250,3.5,-8.6,522,245,991,51.9751106,-121.2568009,1224.36708,1
SOUTH,67,2,8,4.2,-7.6,685,242,49.29546,-117.202,1250,3.5,-8.6,522,245,991,51.9751106,-121.2568009,1023.352169,1
SOUTH,67,2,2,4.2,-7.6,685,242,49.29546,-117.202,1250,3.5,-8.6,522,245,991,51.9751106,-121.2568009,989.8716125,1
SOUTH,67,1,6,4.2,-7.6,685,242,49.29546,-117.202,1250,3.5,-8.6,522,245,991,51.9751106,-121.2568009,1023.995311,1
SOUTH,67,1,8,4.2,-7.6,685,242,49.29546,-117.202,1250,3.5,-8.6,522,245,991,51.9751106,-121.2568009,1037.783427,1
SOUTH,67,1,4,4.2,-7.6,685,242,49.29546,-117.202,1250,3.5,-8.6,522,245,991,51.9751106,-121.2568009,1295.228125,1
SOUTH,67,1,9,4.2,-7.6,685,242,49.29546,-117.202,1250,3.5,-8.6,522,245,991,51.9751106,-121.2568009,1089.271455,1
SOUTH,67,2,3,4.2,-7.6,685,242,49.29546,-117.202,1250,3.5,-8.6,522,245,991,51.9751106,-121.2568009,940.3561424,1
SOUTH,67,2,4,4.2,-7.6,685,242,49.29546,-117.202,1250,3.5,-8.6,522,245,991,51.9751106,-121.2568009,987.7749447,1
SOUTH,67,1,5,4.2,-7.6,685,242,49.29546,-117.202,1250,3.5,-8.6,522,245,991,51.9751106,-121.2568009,1106.558825,1
SOUTH,67,2,6,4.2,-7.6,685,242,49.29546,-117.202,1250,3.5,-8.6,522,245,991,51.9751106,-121.2568009,1164.231219,1
SOUTH,68,2,4,4.2,-7.6,685,242,49.29546,-117.202,1250,5.2,-2,2160,378,1280,45.26160939,-121.818763,870.0345122,1
SOUTH,68,1,1,4.2,-7.6,685,242,49.29546,-117.202,1250,5.2,-2,2160,378,1280,45.26160939,-121.818763,799.5567059,1
SOUTH,68,1,3,4.2,-7.6,685,242,49.29546,-117.202,1250,5.2,-2,2160,378,1280,45.26160939,-121.818763,836.1966459,1
SOUTH,68,2,9,4.2,-7.6,685,242,49.29546,-117.202,1250,5.2,-2,2160,378,1280,45.26160939,-121.818763,903.7174256,1
SOUTH,68,1,2,4.2,-7.6,685,242,49.29546,-117.202,1250,5.2,-2,2160,378,1280,45.26160939,-121.818763,1019.769287,1
SOUTH,68,1,4,4.2,-7.6,685,242,49.29546,-117.202,1250,5.2,-2,2160,378,1280,45.26160939,-121.818763,758.8122805,1
SOUTH,68,2,7,4.2,-7.6,685,242,49.29546,-117.202,1250,5.2,-2,2160,378,1280,45.26160939,-121.818763,1082.184847,1
SOUTH,68,2,1,4.2,-7.6,685,242,49.29546,-117.202,1250,5.2,-2,2160,378,1280,45.26160939,-121.818763,839.3032373,1
SOUTH,68,2,2,4.2,-7.6,685,242,49.29546,-117.202,1250,5.2,-2,2160,378,1280,45.26160939,-121.818763,960.0417035,1
SOUTH,68,2,3,4.2,-7.6,685,242,49.29546,-117.202,1250,5.2,-2,2160,378,1280,45.26160939,-121.818763,668.3957697,1
SOUTH,68,1,9,4.2,-7.6,685,242,49.29546,-117.202,1250,5.2,-2,2160,378,1280,45.26160939,-121.818763,735.6946506,1
SOUTH,68,1,6,4.2,-7.6,685,242,49.29546,-117.202,1250,5.2,-2,2160,378,1280,45.26160939,-121.818763,1111.383913,1
SOUTH,68,2,8,4.2,-7.6,685,242,49.29546,-117.202,1250,5.2,-2,2160,378,1280,45.26160939,-121.818763,840.3053969,1
SOUTH,68,1,8,4.2,-7.6,685,242,49.29546,-117.202,1250,5.2,-2,2160,378,1280,45.26160939,-121.818763,1042.775382,1
SOUTH,68,2,6,4.2,-7.6,685,242,49.29546,-117.202,1250,5.2,-2,2160,378,1280,45.26160939,-121.818763,941.0506844,1
SOUTH,68,1,7,4.2,-7.6,685,242,49.29546,-117.202,1250,5.2,-2,2160,378,1280,45.26160939,-121.818763,1014.964844,1
SOUTH,68,2,5,4.2,-7.6,685,242,49.29546,-117.202,1250,5.2,-2,2160,378,1280,45.26160939,-121.818763,722.4596706,1
SOUTH,68,1,5,4.2,-7.6,685,242,49.29546,-117.202,1250,5.2,-2,2160,378,1280,45.26160939,-121.818763,1058.426668,1
SOUTH,71,2,4,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-2.3,2709,844,23,56.83856854,-133.0411121,666.9934311,1
SOUTH,71,1,9,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-2.3,2709,844,23,56.83856854,-133.0411121,778.6936642,1
SOUTH,71,2,9,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-2.3,2709,844,23,56.83856854,-133.0411121,482.9218288,1
SOUTH,71,1,1,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-2.3,2709,844,23,56.83856854,-133.0411121,891.7253717,1
SOUTH,71,1,3,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-2.3,2709,844,23,56.83856854,-133.0411121,547.3633076,1
SOUTH,71,1,7,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-2.3,2709,844,23,56.83856854,-133.0411121,875.5744713,1
SOUTH,71,1,2,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-2.3,2709,844,23,56.83856854,-133.0411121,724.6472886,1
SOUTH,71,1,5,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-2.3,2709,844,23,56.83856854,-133.0411121,561.2144268,1
SOUTH,71,1,4,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-2.3,2709,844,23,56.83856854,-133.0411121,664.6724965,1
SOUTH,71,2,6,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-2.3,2709,844,23,56.83856854,-133.0411121,556.4846718,1
SOUTH,71,2,3,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-2.3,2709,844,23,56.83856854,-133.0411121,808.574061,1
SOUTH,71,2,1,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-2.3,2709,844,23,56.83856854,-133.0411121,814.7555269,1
SOUTH,71,1,8,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-2.3,2709,844,23,56.83856854,-133.0411121,711.926717,1
SOUTH,71,2,5,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-2.3,2709,844,23,56.83856854,-133.0411121,873.2628078,1
SOUTH,71,2,7,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-2.3,2709,844,23,56.83856854,-133.0411121,600.5593613,1
SOUTH,71,2,2,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-2.3,2709,844,23,56.83856854,-133.0411121,899.4897056,1
SOUTH,71,2,8,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-2.3,2709,844,23,56.83856854,-133.0411121,766.0892066,1
SOUTH,71,1,6,4.2,-7.6,685,242,49.29546,-117.202,1250,5.7,-2.3,2709,844,23,56.83856854,-133.0411121,759.2034322,1
SOUTH,72,2,5,4.2,-7.6,685,242,49.29546,-117.202,1250,9.6,2.7,1183,184,61,48.85996918,-123.7421409,852.8490947,1
SOUTH,72,2,8,4.2,-7.6,685,242,49.29546,-117.202,1250,9.6,2.7,1183,184,61,48.85996918,-123.7421409,696.7253617,1
SOUTH,72,1,4,4.2,-7.6,685,242,49.29546,-117.202,1250,9.6,2.7,1183,184,61,48.85996918,-123.7421409,1054.667215,1
SOUTH,72,2,4,4.2,-7.6,685,242,49.29546,-117.202,1250,9.6,2.7,1183,184,61,48.85996918,-123.7421409,955.5240735,1
SOUTH,72,2,9,4.2,-7.6,685,242,49.29546,-117.202,1250,9.6,2.7,1183,184,61,48.85996918,-123.7421409,847.1883235,1
SOUTH,72,1,2,4.2,-7.6,685,242,49.29546,-117.202,1250,9.6,2.7,1183,184,61,48.85996918,-123.7421409,809.3648056,1
SOUTH,72,2,1,4.2,-7.6,685,242,49.29546,-117.202,1250,9.6,2.7,1183,184,61,48.85996918,-123.7421409,834.2850442,1
SOUTH,72,2,2,4.2,-7.6,685,242,49.29546,-117.202,1250,9.6,2.7,1183,184,61,48.85996918,-123.7421409,776.5733595,1
SOUTH,72,1,6,4.2,-7.6,685,242,49.29546,-117.202,1250,9.6,2.7,1183,184,61,48.85996918,-123.7421409,758.444013,1
SOUTH,72,2,6,4.2,-7.6,685,242,49.29546,-117.202,1250,9.6,2.7,1183,184,61,48.85996918,-123.7421409,1057.369849,1
SOUTH,72,1,5,4.2,-7.6,685,242,49.29546,-117.202,1250,9.6,2.7,1183,184,61,48.85996918,-123.7421409,834.6507563,1
SOUTH,72,1,8,4.2,-7.6,685,242,49.29546,-117.202,1250,9.6,2.7,1183,184,61,48.85996918,-123.7421409,589.4825468,1
SOUTH,72,1,3,4.2,-7.6,685,242,49.29546,-117.202,1250,9.6,2.7,1183,184,61,48.85996918,-123.7421409,957.7036292,1
SOUTH,72,2,3,4.2,-7.6,685,242,49.29546,-117.202,1250,9.6,2.7,1183,184,61,48.85996918,-123.7421409,842.3404962,1
SOUTH,72,1,9,4.2,-7.6,685,242,49.29546,-117.202,1250,9.6,2.7,1183,184,61,48.85996918,-123.7421409,770.2303596,1
SOUTH,72,1,7,4.2,-7.6,685,242,49.29546,-117.202,1250,9.6,2.7,1183,184,61,48.85996918,-123.7421409,1075.044075,1
SOUTH,72,2,7,4.2,-7.6,685,242,49.29546,-117.202,1250,9.6,2.7,1183,184,61,48.85996918,-123.7421409,933.2316139,1
SOUTH,72,1,1,4.2,-7.6,685,242,49.29546,-117.202,1250,9.6,2.7,1183,184,61,48.85996918,-123.7421409,845.2058444,1
SOUTH,73,2,4,4.2,-7.6,685,242,49.29546,-117.202,1250,2.1,-12,811,273,697,54.68176754,-122.9124507,1122.982296,1
SOUTH,73,2,3,4.2,-7.6,685,242,49.29546,-117.202,1250,2.1,-12,811,273,697,54.68176754,-122.9124507,950.4097163,1
SOUTH,73,1,1,4.2,-7.6,685,242,49.29546,-117.202,1250,2.1,-12,811,273,697,54.68176754,-122.9124507,1286.629212,1
